0.0,27.0,43.70676828018053,28.02821510429779,0.0,-9.871108052735849,-9.871108052735849,-9.871108052735849,-9.871108052735849,-9.871108052735849,-9.871108052735849,-9.871108052735849,-46.0
0.04667059401203999,26.875,43.706768280180526,25.308082289168073,0.0,-10.034422203866598,-10.03043184830375,-9.873879154079173,-9.97611719140603,-9.976607929724493,-9.960494950893388,-9.95957343596711,-46.0
0.10027480724002825,26.75,43.70897256808302,22.188764952564313,0.0,-10.008512533962971,-10.190331808593953,-9.876787869456123,-10.119577218300096,-10.120533253395932,-10.096945739614606,-10.095412400132089,-46.0
0.1536771898534371,26.625,43.66346564116087,19.134992976302975,0.0,-9.982586297890577,-10.35012493878736,-9.880743951441438,-10.27246491378129,-10.273616359615792,-10.246934281965707,-10.244922698274623,-46.0
0.20594425586733722,26.5,43.61367657332412,16.157157905860604,0.0,-9.981130434406055,-10.509581320135055,-9.886396507744129,-10.428165800788474,-10.429461167491707,-10.40119108448538,-10.39866384669162,-46.0
0.25713743494919755,26.375,43.56517909430212,13.245901049116965,0.0,-10.002619137783881,-10.668664662713127,-9.894403099915804,-10.584886702998721,-10.58622524662906,-10.556958685956698,-10.553901452290585,-46.0
0.3074120592052337,26.25,43.517656838356814,10.392418602631587,0.0,-10.043051091025006,-10.827196944384866,-9.905224372194253,-10.741692968382152,-10.74312011263994,-10.713152068206105,-10.709572825859386,-46.0
0.3568906417155177,26.125,43.47024182229299,7.59039490769448,0.0,-10.099122949586103,-10.98476400655585,-9.91970108259346,-10.898024747008792,-10.899550464393503,-10.869073361785613,-10.864988305562637,-46.0
0.40566420438725354,26.0,43.42220188978841,4.83532143854298,0.0,-10.168361289328516,-11.14042943514886,-9.939182108568579,-11.053006214239629,-11.05466158123285,-11.023886262992368,-11.019303467928644,-46.0
0.4538018811112868,25.875,43.37298817687456,2.12398919869491,0.0,-10.24884150166099,-11.291653832382224,-9.965917815056548,-11.204753564749252,-11.206538962055793,-11.175830477818476,-11.170715361482436,-46.0
0.49348964440067966,25.75,43.279770071753944,0.0,0.0,-10.339000743605197,-11.426545973674934,-10.004889286140628,-11.166820791880989,-11.16723541232495,-11.164764979507199,-11.292629884168713,-46.0
0.5016313426367994,25.625,43.023582169976315,0.04561679419623951,0.0,-10.45849260176368,-10.504608913987852,-10.077592339753917,-11.03289270658324,-11.161061332418237,-11.161788082943698,-11.250062946621009,-46.0
0.5093426247428671,25.5,42.79067048064319,0.0726509028854105,0.0,-10.672874556056456,-10.64716041884543,-10.074712915002506,-10.994561946000767,-11.159132380311762,-11.16032323116173,-11.2197718058723,-46.0
0.5171274538291564,25.375,42.578358369232056,0.07686650630070994,0.0,-10.887414611946554,-10.820591388919695,-10.077745566117674,-10.999325712110885,-11.158584132005673,-11.159482710288454,-11.20146929774951,-46.0
0.5249853339705668,25.25,42.36582943820965,0.07954839532046702,0.0,-11.100537503982252,-11.004931142513271,-10.082144119175021,-11.028656909672113,-11.159093756033393,-11.159348776938659,-11.194946423895448,-46.0
0.5329102503780466,25.125,42.15273097777305,0.08144809573456417,0.0,-11.312261592717618,-11.196907825662493,-10.087671334244408,-11.104560797244131,-11.160566967606373,-11.159235350930057,-11.199816755126774,-46.0
0.5408991950446697,25.0,41.93904598208048,0.08282820755774584,0.0,-11.522604270457236,-11.39395650677028,-10.094622059250272,-11.214800008494501,-11.22889504913085,-11.177976220382174,-11.215625576771101,-46.0
0.5489493735438001,24.875,41.72479826941674,0.08386098638605474,0.0,-11.731601753774214,-11.594490785867663,-10.10260961499923,-11.346591905851453,-11.355491793893387,-11.266183895044902,-11.241884562574118,-46.0
0.5570587738113586,24.75,41.510005019023545,0.0846698513505174,0.0,-11.93929156182196,-11.797445595272734,-10.111940619618759,-11.494411621030325,-11.502629418919447,-11.381749003578758,-11.278077984286636,-46.0
0.565226210213255,24.625,41.29468196518193,0.08533327422498749,0.0,-12.145705899120742,-12.002014306199328,-10.122498507375772,-11.654384492281332,-11.664673593061663,-11.518479479097266,-11.323685453957061,-46.0
0.5734508374451062,24.5,41.078850913714355,0.08589979030502108,0.0,-12.35088180330996,-12.207557523695812,-10.134480974089417,-11.824738846559772,-11.837784953553214,-11.67158174226296,-11.37819229446348,-46.0
0.5817320112334693,24.375,40.86253627770725,0.08639952990757355,0.0,-12.554861532542816,-12.413590068603867,-10.147517760310105,-12.000900092251952,-12.019145123282664,-11.837261770025636,-11.441096390824532,-46.0
0.5900693042174947,24.25,40.645762657104676,0.08685029250366087,0.0,-12.757690312360126,-12.61972002391883,-10.162051140090801,-12.184522367360085,-12.206771949092804,-12.008486210725803,-11.511912310410919,-46.0
0.598462494992851,24.125,40.42855252911522,0.08726371889807179,0.0,-12.959410228490128,-12.8256736223463,-10.177625545385897,-12.37042217648035,-12.398998220195885,-12.19532369389622,-11.590172838668373,-46.0
0.6069109291362298,24.0,40.21094354907606,0.08764416451784308,0.0,-13.16008637123457,-13.031217111040405,-10.194746607419594,-12.561974153433633,-12.594789635646755,-12.384325327451716,-11.675426513350576,-46.0
0.6154144821394945,23.875,39.992955127094746,0.08799959527128076,0.0,-13.359767997121764,-13.236220203402468,-10.212887171418979,-12.753332042933016,-12.792919269498277,-12.577425212481506,-11.767245276016736,-46.0
0.6239728637088514,23.75,39.774619193070876,0.08832877907655713,0.0,-13.558514793719098,-13.440554097856705,-10.232570635206999,-12.948231848427524,-12.992957052077283,-12.77353263330707,-11.865219174963375,-46.0
0.6325857679034107,23.625,39.55596427962721,0.08863433390229684,0.0,-13.7563876826747,-13.64416733522745,-10.25332563398045,-13.14312339984107,-13.194083430929169,-12.972377921171468,-11.968956941287049,-46.0
0.6412529356971027,23.5,39.33701948451558,0.08891634968916584,0.0,-13.953450542429266,-13.847013147829102,-10.275634661041005,-13.340308509195541,-13.39599531298352,-13.172955198161961,-12.078087850541458,-46.0
0.649974154883132,23.375,39.117812193738416,0.08917586655994446,0.0,-14.149765664440963,-14.049090622961103,-10.299248665451332,-13.537755652554655,-13.598198488616724,-13.374628009766282,-12.192260166233119,-46.0
0.6587489154290298,23.25,38.89837790590215,0.08941243774089543,0.0,-14.345408143059217,-14.250403598653065,-10.324231638491392,-13.736708755809115,-13.800511226468801,-13.576998969422538,-12.311138564640245,-46.0
0.6675772211674156,23.125,38.67873625140293,0.08962877590038637,0.0,-14.540437445223233,-14.450984066015906,-10.350134742026285,-13.93195011093267,-14.002658090742782,-13.779687063161496,-12.434412293479738,-46.0
